"","Domain","Kingdom","Phylum or Division","Class","Order","Suborder","Superfamily","Family","Subfamily","Tribe or Section","Genus","Species","Infraspecific Epithet","Author","Origin","Suborigin","IUCN Status","Taxon Status","Darwin","Española","Fernandina","Floreana","Genovesa","Isabela","Marchena","Pinta","Pinzón","San Cristóbal","Santa Cruz","Santa Fé","Santiago","Unknown Island","Wolf","Elizabeth Bay/Bahía Elizabeth","Far-northern/Lejano Norte","Northern/Norte","South-eastern/Centro Sur","Unknown Bioregion","Western/Oeste","TaxonID","English Common Name","Spanish Common Name","Local Name","Taxonomic Comments","Distribution Comments","Spanish Distribution Comments","English Comments","Spanish Comments","English Description","Spanish Description"
"226","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Gempylidae","",NA,"Ruvettus","pretiosus","","Cocco, 1833","Na","Id","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",14033,"Oilfish","escolar","","","circumtropical","","","","",""
"227","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Gerreidae","",NA,"Diapterus","peruvianus","","(Cuvier, 1830)","Na","Id","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",13554,"Peruvian mojarra, shortsnout mojarra","mojarra, mojarra pedorra, mojarra aletas amarillas, periche, mojarra cortiaguda","mojarra cortiaguda","","Eastern Pacific, from  Baja  California  and the lower Gulf  of California  to northern Peru, and Galapagos. Known  to enter tidal streams.","","Habitat:  Shallow water  over sandy substrata, and on mud flats in mangrove lagoons.","","Size> Reaches  lengths of 210 mm.",""
"228","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Gerreidae","",NA,"Eucinostomus","argenteus","","Baird & Girard, 1855","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7807,"Silver mojarra","mojarra, Española plateada, mojarra plateada","","","Eastern Pacific and Atlantic, Baja California to Peru, Galapagos","","Sandy shores to mangrove areas","","Length 15 cm",""
"229","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Gerreidae","",NA,"Eucinostomus","californiensis","","(Gill, 1862)","NoData","NoData","",6,"","","","",NA,"",NA,NA,NA,"","","","","True",NA,"","",NA,"","True","",15547,"Blue porcupinefish","","","J. McCosker: E. californiensis is a valid Eastern Pacific species erroneouly reported from Galapagos","","","","","",""
"230","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Gerreidae","",NA,"Eucinostomus","currani","","Zahuranec, 1980","Na","Id","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",13555,"Pacific flagfin mojarra","mojarra tricolor, mojarra tricolor, mojarrita bandera, palmito bandera, leiro","","","Eastern Pacific","","","","",""
"231","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Gerreidae","",NA,"Eucinostomus","dowii","","(Gill, 1863)","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7670,"Silver mojarra, Pacific spotfin mojarra","mojarilla plateada","Mojarra plateada","Syn.: Diapterus dowii Gill, 1863, fide Appeltans et al. (2010)","Eastern Pacific, from southern California to Peru and Ecuador in the Galapagos Islands (no other oceanic islands)","","Habitat: Young fish inhabit mangrove lagoons, adults move into deeper water over sand bottoms","","Dorsal fin dusky. Protusible mouth and deeply forked tail. Length of 19 cm",""
"232","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Gerreidae","",NA,"Eucinostomus","gracilis","","(Gill, 1862)","Na","Id","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",13556,"Graceful mojarra","Mojarra, Mojarra charrita, Mojarra leiro, Palometa","","","Eastern Pacific","","","","",""
"233","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Gerreidae","",NA,"Eugerres","lineatus","","(Humboldt, 1821)","Na","Id","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",13557,"Streaked mojarra","mojarra, palometa, mojarra china","","","Eastern Pacific","","","","",""
"234","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Gerreidae","",NA,"Gerres","cinereus","","(Walbaum, 1792)","Na","Id","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",13558,"Yellowfin  mojarra","mojarra rayada, mojarra blanca","mojarra blanca","Syn.: Mugil cinereus Walbaum, 1792, fide Appeltans et al. (2010)","Eastern Pacific and Atlantic, from Cape San Juan and the Gulf of California to Peru, and Galapagos.","","Beaches and sandy areas, including regions of coral development.<br>Large  adults have  been observed  in deeper water  and adjacent reef areas, and  juveniles  have been collected  from Beagle  Crater, Lake, Isabela.","","Size> This is the largest Galapagos mojarra, reaching  lengths of at least 38 cm.",""
"235","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Gerreidae","",NA,"Gerres","sp.","","","NoData","NoData","",3,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",13214,"","","","","","","","","",""
"236","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Gobiidae","",NA,"Lythrypnus","gilberti","","(Heller & Snodgrass, 1903)","Na","En","NE",1,"","","","True",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7698,"Galápagos bluebanded goby","gobio bonito de Galápagos, Gobio de bandas azules de Galápagos","gobio barbero de bandas azules, Gobio de bandas azules de Galápagos","Syn.: Gobius gilberti Heller & Snodgrass, 1903, fide Appeltans et al. (2010)","Endemic to Ecuador in the Galapagos Islands.","","Habitat: Inhabit small reeses on rocky reefs, slopes and walls.","","Often body behind head gradates from red to dark maroon. Blue markings on head; translucent fins. First spine of dorsal fin long. Size: To about 6.4 cm.",""
"237","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Haemulidae","",NA,"Haemulon","sexfasciatum","","Gill, 1862","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7758,"Greybar grunt, graybar grunt","ronco almejero, roncador almejero","burro almejero, burro","Syn.: Haemulon sexfasciatus Gill, 1862, fide Appeltans et al. (2010)","Eastern Pacific, from California to Panama. Gulf of California and Baja California to Ecuador in the Galápagos and Malpelo Islands.","","Habitat: Schooliing species, mostly common over sandy areas","","Silvery gray with darkish scale markings; Dusky spots on snout and gill cover; occasionally yellowish back. Scales less obvious and more lightly marked than those of Burrito Grunt and Mojarra Grunt. Length of 48cm",""
"238","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Haemulidae","",NA,"Orthopristis","chalceus","","Günther, 1864","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7776,"Brassy grunt","corcovado zapata","corcovado zapata","Syn.: Pristipoma chalceum Günther, 1864, fide Appeltans et al. (2010)","Southern Baja and central Gulf of California to Northern Peru and Ecuador in Galápagos islands.","","Found over sand botton and on rock walls","","Silver-gray with wavy, brass-colored lines that angle across back and sides above lateral line; iris yellow gold; fins blue-black except the pectorals, which are pale. Body is rather deep, with an elevated back.",""
"239","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Haemulidae","",NA,"Xenichthys","agassizii","","Steindachner, 1876","Na","En","NE",1,"","","","",NA,"",NA,NA,NA,"","","","","True",NA,"","",NA,"","True","",17966,"White salema","ojón blanca","ojón blanca","Syn.: Xenichthys agassizi Steindachner, 1876 (misspelling) fide Appeltans et al. (2013)","Endemic to Ecuador in Galapagos Islands,","","Habitat: Schools over sandy areas.","","Elongate, relatively thin body compared to other grunts. Back bright silver-gray fading to silvery white belly. Length of 22 cm",""
"240","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Haemulidae","",NA,"Xenocys","jessiae","","Jordan & Bollman, 1890","Na","En","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7762,"Black-striped salema","ojón rayado, ojon","ojón","","Endemic to Ecuador in Galapagos islands","","Habitat: Dense schools in shallow waters","","Elongate, relatively thin body compared to other grunts. Back dark silver-gray, often with yellowish green, yellowish blue or blue-green tints, fading to lighter silver sides and silvery white belly. Length of 30cm",""
"241","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Haemulidae","Haemulinae",NA,"Orthopristis","forbesi","","Jordan & Starks, 1897","Na","En","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7760,"Forbes grunt, Galápagos grunt","roncador de Forbes","roncador de Galápagos","","Endemic to Ecuador in Galapagos Islands.","","Habitat: Schooling species; above reefs and hard substrate with good water movement","","Silvery gray with darkish scales markings forming wavy lines that angle across back. Scales less obvious and more lightly marked than those of the Mojarra Grunt [below] and Burrito Grunts. Size: 15-25cm",""
"242","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Istiophoridae","",NA,"Istiophorus","platypterus","","(Shaw, 1792)","Na","Id","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",14057,"Pacific sailfish","picudo banderón, pez vela del Indo-Pacífico, volador","picudo","Syn.: Histiophorus dubius Bleeker, 1873 (misspelling), Histiophorus gladius (Bloch, 1793), Histiophorus immaculatus Rüppell, 1830, Histiophorus indicus Cuvier, 1832, Histiophorus orientalis Temminck & Schlegel, 1844, Istiophorus amarui Curtiss, 1944, Istiophorus brookei Fowler, 1933, Istiophorus dubius Bleeker, 1873, Istiophorus eriquius Jordan & Ball, 1926, Istiophorus gladifer Lacepède, 1801, Istiophorus gladius (Bloch, 1793), Istiophorus gladius greyi Jordan & Evermann, 1926, Istiophorus gladus (Bloch, 1793) (misspelling), Istiophorus greyi Jordan & Evermann, 1926, Istiophorus greyii Jordan & Evermann, 1926, Istiophorus immaculatus (Rüppell, 1830), Istiophorus japonicus Jordan & Thompson, 1914, Istiophorus ludibundus Whitley, 1933, Istiophorus orientalis (Temminck & Schlegel, 1844), Istiophorus triactis Klunzinger, 1871, Scomber gladius Bloch, 1793, Xiphias platypterus Shaw, 1792, Xiphias velifer Bloch & Schneider, 1801 (synonym), fide Appeltans et al. (2010)","Tropical and subtropical, California to Chile, in the eastern Pacific, and  all oceanic islands.","","Habitat: An open-ocean  fish that lives  near the  surface, usually above the thermocline. They frequently approach the coast, islands, and  reefs. Sailfish and  black marlin are known to migrate into nearshore  waters where they compete for food and  space.","","Size> Reaches a maximum length of 340 cm and a weight of 100 kg.",""
"243","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Istiophoridae","",NA,"Makaira","indica","","(Cuvier, 1832)","Na","Id","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",14058,"Black marlin","merlín negro, picudo negro, aguja negra","","Syn.: Histiophorus brevirostris Playfair, 1867, Istiomax indicus (Cuvier, 1832), Istiompax australis Whitley, 1931, Istiompax brevirostris (Playfair, 1867), Istiompax dombraini Whitley, 1954, Istiompax indicus (Cuvier, 1832), Istiompax marlina (Jordan & Hill, 1926), Maikaira indica (Cuvier, 1832) (misspelling), Makaira ampla marlina Jordan & Hill, 1926, Makaira ampla tahitiensis Nichols & LaMonte, 1935, Makaira australis (MacLeay, 1854), Makaira brevirostris Playfair, 1867, Makaira indicus (Cuvier, 1832) (misspelling), Makaira malina Jordan & Hill, 1926 (misspelling), Makaira marhina Jordan & Hill, 1926 (misspelling), Makaira marlina Jordan & Hill, 1926, Makaira marlina marlina Jordan & Hill, 1926, Makaira marlina tahitiensis Nichols & LaMonte, 1935, Makaira mazara tahitiensis Nichols & LaMonte, 1935, Makaira nigricans marlina Jordan & Hill, 1926, Makaira nigricans tahitiensis Nichols & LaMonte, 1935, Makaira xantholineata Deraniyagala, 1956, Malina malina (Jordan & Hill, 1926) (misspelling), Marlina marlina (Jordan & Hill, 1926), Tetrapturus australis Macleay, 1854, Tetrapturus brevirostris (Playfair, 1867), Tetrapturus indicus Cuvier, 1832, fide Appeltans et al. (2010)","Western Pacific, northeast Australia, Polynesia, Central America to Peru, Chile, Ecuador, Galapagos","","","","",""
"244","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Istiophoridae","",NA,"Makaira","mazara","","(Jordan & Snyder, 1901)","Na","Id","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",14060,"Indo-Pacific blue marlin","merlín rayado, picudo blanco, picudo rollizo, aguja azul del Indo-Pacífico","","Syn.: Eumakaira nigra Hirasaka & Nakamura, 1947, Istiompax howardi Whitley, 1954, Istiompax mazara (Jordan & Snyder, 1901), Makaira ampla mazara (Jordan & Schneider, 1901), Makaira nigra (Hirasaka & Nakamura, 1947), Makaira nigricans mazara (Jordan & Snyder, 1901), Tetrapturus mazara Jordan & Snyder, 1901, fide Appeltans et al. (2010)","Indian and Pacific oceans, Japan, Philippines, Hawaii, California to Chile, Galapagos","","","","Length up to 4.5 meters",""
"245","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Kyphosidae","",NA,"Kyphosus","analogus","","(Gill, 1862)","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7764,"Blue-bronze sea chub, Striped sea-chub","chopa gris, chopa rayada","chopa rayada","Syn.: Pimelepterus analogus Gill, 1862, fide Appeltans et al. (2010)","Eastern Pacific, from Oceanside,  California to Panama and Ecuador in Galapagos, Southern California to Peru and all the offshore islands of the eastern pacific.","","Habitat: Reefs and coastal inshore water","","Dusky to yellow-bronze pinstripes run length of body; tail dusky. Can display silvery white spots pattern over entire body. If an imaginary line extended upward along rear edge of the anal fin it would extend into upper tail f Size: Up to 35 cm",""
"246","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Kyphosidae","",NA,"Kyphosus","elegans","","(Peters, 1869)","Na","En","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7765,"Cortez sea chub","chopa Cortés","chopa Cortés","Syn.: Pimelepterus elegans Peters, 1869, fide Appeltans et al. (2010)","Eastern Pacific, from  Baja California and Gulf, along the western coast  of Mexico,  to Costa  Rica  to Panama, also Revillagigedos, Clipperton, Cocos and Ecuador in Galapagos Islands, and Peru.","","Habitat: Close to shore in shallow waters.","","Thin, dark stripes run length of body; tail dusky. Can display silvery white spot pattern over entire body. If an imaginary line extended upward along rear edge of the anal fin, it would pass in front of upper tail fin lobe.  Size: To about 38 cm",""
"247","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Kyphosidae","Girellinae",NA,"Girella","fremenvillei","","(Valenciennes, 1846)","Na","En","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",14621,"dusky sea chub, dusky chub","chopa negra,  chopa penumbre","chopa negra, chopa penumbre","According to Appeltans et al. (2010) mispelling of Girella freminvillii (Valenciennes, 1846).","Endemic to the Galapagos.","","Habitat: Abundant  in shallow waters in small to large aggregations, where encrusting algae are abundant. They  form small schools and probably  range  throughout the Archipelago, although they  have  not been recorded  from  the northernmost  islands. Juveniles are common in tidepools. Individuals have  been  recorded  from  fernandina, Floreana, Isabela, North Seymour, Pinzon, San Cristobal, and  Santiago.","","Somewhat silvery gray to brown body. Body heavy compared to other members of family. Rarely  exceeding lengths of 46 cm.",""
"248","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Kyphosidae","Kyphosinae",NA,"Sectator","ocyurus","","(Jordan & Gilbert, 1882)","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7766,"Bluestriped chub","chopa salema","chopa salema","Syn.: Pimelepterus ocyurus Jordan & Gilbert, 1882, fide Appeltans et al. (2010)","Eastern Pacific, from Mexico to Panama and Galapagos. Southern California to Peru and all the offshore islands of the Eastern Pacific. Hawaii, Tahiti and the Marquesas Islands of Polynesia.","","Habitat: Pelagic species, schooling high above reef; individuals are common around oceanic islands and drifting flotsum","","Size: Up to 38 cm, Bluish silver with yellowish dorsal, anal and tail fins. Tail deeply forked. Body more elongate than other membrers of family.",""
"249","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","",NA,"Labridae","",NA,"Bodianus","diplotaenia","","(Gill, 1862)","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7699,"Mexican hogfish","vieja de piedra, Vieja ribeteada","vieja mexicana, Vieja ribeteada","Syn.: Harpe diplotaenia Gill, 1862, fide Appeltans et al. (2010)","Eastern Pacific, from Baja California and the Gulf of California to Iquique, Chile. Furthermore Clipperton, Cocos, Revillagigedos and Ecuador in Galápagos Islands.","","Habitat: Groups of up to ten individuals inhabit grass beds, coral reefs and rocky bottom. Large male are territorial","","Terminal phase is gray, tinted red to reddish brown or green to blue-green. Large bulbous bump develops on head with age. Young terminal phase lack bump and have pointed snout.. Common to length of 31 cm; maximum record 76 cm.",""
