"ASV_id","pct_id","count","obitools_name","domain","phylum","class","order","family","genus","species","regatta_match_rank"
"MiFish_0000260",0,82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000261",100,1315,"Caranx","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx",NA,"genus"
"MiFish_0000262",100,5555,"Stegastes beebei","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei","species"
"MiFish_0000263",97.1098265895954,16,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000264",99.4117647058823,862,"Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000265",100,2884,"Bodianus diplotaenia","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia","species"
"MiFish_0000266",99.4117647058823,55,"Mugil curema","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil curema","species"
"MiFish_0000267",99.4117647058823,518,"Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000268",0,213,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000269",0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000270",0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000271",95.8823529411765,114,"Mugil","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil",NA,"genus"
"MiFish_0000272",0,454,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000273",95.9302325581395,127,"Eucinostomus melanopterus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus",NA,"genus"
"MiFish_0000274",0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000275",100,5442,"Scarus ghobban","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban","species"
"MiFish_0000276",0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000277",0,203,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000278",0,216,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000279",0,21144,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000280",0,240,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000281",98.2456140350877,68,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000282",0,450,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000283",0,170,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000284",95.9302325581395,10,"Eucinostomus melanopterus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus",NA,"genus"
"MiFish_0000285",98.8235294117647,36,"Mugil curema","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil curema","species"
"MiFish_0000286",0,172,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000287",0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000288",0,234,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000289",0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000290",0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000291",0,482,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000292",0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000293",0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000294",0,224,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000295",96.4285714285714,22,"Pontinus macrocephalus","Eukaryota","Chordata","Actinopteri","Perciformes","Scorpaenidae","Pontinus",NA,"genus"
"MiFish_0000296",0,250,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000297",0,201,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000298",0,319,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000299",96.5116279069768,83,"Eucinostomus melanopterus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus",NA,"genus"
"MiFish_0000300",0,657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000301",0,115,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000302",0,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000303",0,129,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000304",98.8304093567252,552,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000305",98.8235294117647,19,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000306",97.6608187134503,45,"Mugil curema","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil curema","species"
"MiFish_0000307",100,1955,"Diodon","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Diodontidae","Diodon",NA,"genus"
"MiFish_0000308",0,344,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000309",0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000310",0,92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000311",98.235294117647,17,"Mugil curema","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil curema","species"
"MiFish_0000312",95.8823529411765,87,"Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000313",97.093023255814,29,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000314",98.8304093567252,21,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000315",0,93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000316",99.4117647058823,31,"Mugil curema","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil curema","species"
"MiFish_0000317",98.8235294117647,68,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000318",0,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000319",96.5116279069768,87,"Eucinostomus melanopterus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus",NA,"genus"
"MiFish_0000320",96.5116279069768,61,"Eucinostomus melanopterus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus",NA,"genus"
"MiFish_0000321",0,178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000322",0,121,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000323",0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000324",98.8165680473373,264,"Caranx crysos","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx",NA,"genus"
"MiFish_0000325",0,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000326",98.8235294117647,250,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000327",0,47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000328",0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000329",95.8579881656805,88,"Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca",NA,"genus"
"MiFish_0000330",0,143,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000331",99.4152046783626,586,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000332",0,69,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000333",0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000334",97.1590909090909,14,"Stegastes arcifrons","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons","species"
"MiFish_0000335",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000336",0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000337",0,214,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000338",95.9302325581395,98,"Eucinostomus melanopterus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus",NA,"genus"
"MiFish_0000339",98.8235294117647,170,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000340",0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000341",95.2662721893491,10,"Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca",NA,"genus"
"MiFish_0000342",0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000343",0,1429,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000344",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000345",97.6331360946746,13,"Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000346",98.8235294117647,60,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000347",0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000348",98.8235294117647,11,"Mugil curema","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil curema","species"
"MiFish_0000349",97.6331360946746,164,"Muraena lentiginosa","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa","species"
"MiFish_0000350",100,9976,"Chanos chanos","Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos","species"
"MiFish_0000351",96.4912280701754,28,"Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000352",99.4318181818182,18,"Chanos chanos","Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos","species"
"MiFish_0000353",99.4285714285714,12,"Stegastes beebei","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei","species"
"MiFish_0000354",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000355",0,95,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000356",0,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000357",96.4705882352941,49,"Mugil curema","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil curema","species"
"MiFish_0000358",95.9302325581395,583,"Eucinostomus melanopterus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus",NA,"genus"
"MiFish_0000359",0,194,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000360",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000361",99.4117647058823,68,"Mugil curema","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil curema","species"
"MiFish_0000362",98.8235294117647,96,"Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000363",0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000364",98.2456140350877,12,"Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000365",0,161,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000366",95.9302325581395,23,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000367",95.8823529411765,41,"Mugil curema","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil curema","species"
"MiFish_0000368",0,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000369",96.5116279069768,85,"Eucinostomus melanopterus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus",NA,"genus"
"MiFish_0000370",0,335,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000371",98.8235294117647,23,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000372",0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000373",99.4152046783626,161,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000374",0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000375",0,151,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000376",0,114,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000377",0,155,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000378",0,1034,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000379",0,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000380",98.2456140350877,547,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000381",0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000382",0,314,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000383",98.235294117647,39,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000384",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000385",0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000386",0,149,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000387",97.6608187134503,19,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000388",0,147,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000389",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000390",0,102,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000391",0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000392",0,169,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000393",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000394",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000395",98.8235294117647,59,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000396",0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000397",0,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000398",0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000399",0,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000400",0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000401",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000402",95.3488372093023,36,"Eucinostomus melanopterus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus",NA,"genus"
"MiFish_0000403",0,176,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000404",99.4117647058823,57,"Mugil curema","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil curema","species"
"MiFish_0000405",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000406",0,67,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000407",98.8235294117647,126,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000408",0,101,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000409",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000410",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000411",99.4117647058823,59,"Mugil curema","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil curema","species"
"MiFish_0000412",99.4152046783626,409,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000413",99.4117647058823,1004,"Mugil","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil",NA,"genus"
"MiFish_0000414",98.8235294117647,89,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000415",0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000416",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000417",96.4497041420118,51,"Epinephelus bontoides","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus",NA,"genus"
"MiFish_0000418",98.8235294117647,63,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000419",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000420",0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000421",99.4117647058823,155,"Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000422",98.235294117647,19,"Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000423",99.4117647058823,15,"Bodianus diplotaenia","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia","species"
"MiFish_0000424",98.8235294117647,19,"Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000425",0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000426",0,72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000427",0,380,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000428",97.6608187134503,54,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000429",0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000430",99.4285714285714,239,"Stegastes arcifrons","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons","species"
"MiFish_0000431",0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000432",99.4318181818182,11,"Chanos chanos","Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos","species"
"MiFish_0000433",0,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000434",0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000435",99.4117647058823,67,"Mugil curema","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil curema","species"
"MiFish_0000436",0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000437",0,2059,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000438",99.4117647058823,410,"Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000439",0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000440",0,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000441",0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000442",0,87,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000443",0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000444",0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000445",98.2558139534884,29,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000446",98.8235294117647,49,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000447",98.235294117647,317,"Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000448",0,157,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000449",0,194,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000450",99.4082840236686,11,"Diodon","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Diodontidae","Diodon",NA,"genus"
"MiFish_0000451",95.2941176470588,17,"Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000452",99.4152046783626,112,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000453",98.8235294117647,12,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000454",0,383,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000455",0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000456",99.4285714285714,127,"Stegastes arcifrons","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons","species"
"MiFish_0000457",0,387,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000458",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000459",0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000460",0,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000461",0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000462",0,305,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000463",0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000464",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000465",99.4152046783626,279,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000466",99.4152046783626,493,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000467",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000468",99.4285714285714,83,"Stegastes arcifrons","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons","species"
"MiFish_0000469",0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000470",0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000471",0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000472",96.4705882352941,10,"Mugil","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil",NA,"genus"
"MiFish_0000473",96.4912280701754,13,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000474",0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000475",0,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000476",99.4152046783626,222,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000477",0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000478",96.4705882352941,60,"Archosargus rhomboidalis","Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae",NA,NA,"family"
"MiFish_0000479",98.8235294117647,30,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000480",0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000481",0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000482",0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000483",0,96,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000484",0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000485",0,111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000486",0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000487",99.4318181818182,13,"Chanos chanos","Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos","species"
"MiFish_0000488",96.4497041420118,176,"Epinephelus bontoides","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus",NA,"genus"
"MiFish_0000489",95.3216374269006,40,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000490",99.4152046783626,403,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000491",98.8235294117647,73,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000492",0,12672,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000493",98.2456140350877,13,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000494",0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000495",95.4022988505747,13,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000496",0,386,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000497",0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000498",0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000499",98.2456140350877,13,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
